user_id,product_id,rating,timestamp
719,188,3,2025-01-30 00:32:57
944,477,1,2024-04-25 12:16:19
687,326,3,2024-12-27 05:46:20
40,296,3,2024-04-06 00:16:19
743,470,4,2025-02-16 11:07:39
822,398,4,2025-02-21 11:16:51
366,81,4,2024-05-03 00:33:20
451,232,3,2024-08-29 23:59:04
571,152,2,2024-09-21 16:32:48
437,117,3,2024-11-17 04:29:01
230,181,2,2024-07-07 03:37:33
115,206,4,2024-07-17 19:29:35
366,214,5,2024-09-03 16:28:48
797,61,2,2024-03-21 00:58:35
995,11,1,2024-10-29 18:27:30
914,187,1,2024-03-30 03:57:55
590,96,3,2025-01-10 21:58:21
250,496,2,2024-12-08 13:54:58
653,315,3,2024-03-27 18:37:10
598,206,2,2025-01-10 16:23:20
503,362,1,2025-01-14 19:43:33
842,53,2,2025-03-08 16:14:41
845,123,4,2024-11-03 23:06:32
505,198,1,2024-12-26 14:47:10
831,156,3,2024-08-19 09:07:42
34,338,4,2024-06-13 20:29:18
490,36,4,2024-06-22 03:08:44
681,313,4,2025-01-03 03:01:56
597,241,2,2024-03-31 05:24:04
606,239,3,2024-04-12 02:53:40
456,423,2,2025-02-28 10:39:20
586,87,1,2024-04-11 04:00:33
643,73,5,2024-11-25 00:17:59
568,490,5,2025-02-24 23:34:09
973,429,2,2024-08-13 20:01:57
407,61,4,2024-07-22 05:36:12
373,52,2,2024-11-05 08:17:01
42,96,2,2025-01-11 22:54:49
519,362,2,2025-02-07 20:23:49
51,89,4,2025-02-14 01:09:18
228,350,3,2024-12-07 09:57:01
349,206,1,2024-07-20 16:00:16
733,322,2,2024-12-25 06:13:52
413,472,2,2024-05-29 12:30:43
808,16,4,2024-11-08 10:30:02
10,373,1,2024-03-12 19:20:28
421,50,4,2024-07-27 10:08:09
15,66,3,2024-06-08 07:12:00
62,305,1,2025-01-04 18:14:03
527,281,1,2024-06-10 11:28:40
158,495,2,2024-08-20 18:37:51
144,151,5,2024-04-22 13:59:32
335,214,2,2025-02-25 10:00:47
679,403,4,2024-10-07 10:38:24
492,305,1,2024-10-01 04:45:25
898,229,2,2024-06-29 08:00:35
569,197,5,2025-03-05 01:36:52
293,317,1,2024-10-10 02:22:12
610,309,2,2024-07-27 19:13:59
376,494,5,2024-11-03 14:13:18
86,154,5,2024-06-04 07:49:07
266,161,2,2024-04-15 19:17:37
270,224,1,2024-11-10 00:54:24
617,217,3,2024-12-18 13:15:10
258,107,2,2024-07-14 03:31:02
459,308,4,2024-03-11 04:50:34
302,201,3,2024-10-21 12:45:45
188,440,5,2024-08-14 16:07:31
511,2,1,2025-01-30 09:22:05
342,418,1,2024-05-22 05:21:58
580,222,3,2024-10-20 10:13:50
12,354,3,2024-07-03 06:52:41
226,319,3,2024-11-29 04:58:24
669,386,3,2024-06-10 01:25:45
582,435,4,2024-12-05 04:07:54
840,393,3,2024-04-02 23:02:03
225,273,4,2024-05-01 14:56:25
862,202,3,2025-01-27 11:52:14
679,246,1,2024-10-16 03:32:51
191,310,3,2024-12-13 02:03:45
417,32,4,2025-02-20 15:47:56
847,134,4,2024-04-22 11:55:25
405,211,1,2024-12-08 01:42:02
20,336,3,2024-12-10 11:37:01
884,368,3,2024-08-05 05:58:07
12,441,5,2024-12-22 03:10:19
779,378,3,2024-12-15 04:45:37
347,179,4,2024-08-17 06:28:47
514,62,2,2024-04-09 21:10:42
684,422,3,2024-12-01 12:05:12
57,295,4,2024-04-28 10:18:03
830,402,3,2024-05-25 18:19:28
850,19,1,2024-07-12 16:53:51
656,62,1,2024-03-19 18:32:30
512,213,4,2024-10-12 21:01:30
403,356,3,2025-02-05 10:13:01
648,19,3,2024-08-08 04:23:03
225,232,3,2024-07-10 22:21:55
253,183,2,2024-05-30 03:19:31
333,373,4,2024-04-16 15:08:15
611,432,1,2025-02-01 20:50:08
906,219,2,2024-06-25 03:45:00
554,110,5,2024-05-19 19:46:29
588,354,5,2024-07-07 17:33:19
241,256,3,2024-03-18 21:17:14
884,286,1,2024-11-11 23:48:20
877,334,1,2024-06-14 01:15:57
33,416,1,2024-10-03 13:34:25
539,21,1,2024-04-28 11:37:38
356,342,3,2024-03-17 23:04:25
577,369,5,2024-07-02 15:52:48
888,84,4,2024-06-26 15:59:53
800,298,4,2024-06-05 01:20:21
731,191,2,2024-04-15 19:57:40
177,14,3,2025-01-15 23:30:48
637,74,1,2024-04-25 05:42:43
714,188,2,2024-08-24 12:21:51
281,207,2,2024-05-22 01:20:07
687,304,4,2024-10-26 03:57:00
909,83,2,2024-03-15 08:08:54
131,24,3,2024-10-09 19:33:02
304,37,2,2024-12-22 19:36:21
755,119,2,2024-07-16 13:23:00
826,415,5,2024-07-10 18:04:51
893,368,5,2024-04-30 12:43:27
837,100,4,2024-06-18 16:43:59
894,59,5,2024-08-18 00:40:07
930,311,2,2025-03-10 02:44:01
822,69,3,2024-09-27 23:38:22
590,427,2,2024-05-10 02:41:40
110,166,5,2025-01-13 17:54:18
389,436,3,2024-08-02 17:34:22
425,251,4,2025-02-08 23:10:00
850,76,3,2024-11-20 07:48:21
252,105,5,2024-05-23 01:08:00
387,136,2,2024-09-09 01:43:22
558,34,3,2024-04-17 05:27:02
93,433,2,2024-05-16 13:31:43
648,183,1,2024-03-16 13:39:42
777,146,5,2024-04-04 23:15:08
824,252,5,2024-08-01 07:56:51
591,327,3,2024-07-08 19:32:08
618,194,2,2024-09-05 16:21:23
537,202,5,2024-06-28 22:05:02
910,130,2,2025-02-28 11:05:06
258,45,5,2024-10-10 04:42:25
114,49,2,2024-07-18 15:45:36
832,441,5,2024-07-08 06:52:48
191,179,1,2024-06-03 10:55:11
704,35,5,2024-06-14 18:20:44
18,261,1,2025-02-18 03:06:36
472,96,3,2025-01-14 21:52:14
184,424,5,2024-08-25 09:10:47
21,238,5,2024-04-04 00:16:16
582,162,1,2024-04-29 03:02:38
648,317,3,2025-01-24 08:12:29
828,58,5,2024-04-25 05:24:53
705,349,3,2024-12-21 14:29:20
581,18,2,2024-08-05 02:14:43
215,253,3,2025-02-21 07:36:43
856,303,2,2024-07-01 12:21:52
321,431,5,2024-06-25 08:20:44
304,77,2,2024-08-13 18:35:56
95,490,5,2024-04-04 00:37:31
630,296,4,2024-08-22 02:31:46
183,493,3,2025-01-15 09:58:19
117,463,5,2024-12-22 14:03:56
767,149,5,2024-08-16 10:33:25
700,90,1,2024-09-16 06:04:22
270,442,1,2024-06-21 23:35:36
538,293,1,2024-04-01 18:33:22
254,471,3,2024-04-12 23:09:07
927,459,1,2025-02-18 04:19:31
524,355,5,2024-06-11 19:52:40
625,146,1,2024-12-05 20:21:53
529,116,3,2024-12-20 02:17:17
130,241,5,2024-12-23 02:27:59
82,342,2,2024-07-10 09:00:09
938,205,1,2024-10-14 05:10:52
337,27,1,2024-12-25 22:04:00
470,61,2,2024-05-01 06:34:05
37,50,1,2024-05-30 05:53:52
982,369,1,2024-06-08 17:00:52
834,156,4,2024-10-26 18:40:53
768,449,4,2024-10-27 13:53:07
71,135,1,2025-02-09 11:16:00
957,499,1,2024-03-26 16:34:53
559,289,1,2025-03-03 17:53:43
584,345,2,2024-12-17 10:27:01
544,18,2,2024-12-27 03:39:04
891,441,5,2024-10-18 11:51:25
876,472,2,2024-12-22 05:48:00
337,470,5,2024-11-01 18:40:17
638,305,2,2025-01-28 22:04:32
749,9,1,2024-07-01 00:00:19
568,428,3,2024-06-16 00:52:54
262,175,4,2024-10-29 20:20:14
98,22,3,2025-01-21 01:15:23
715,148,5,2024-03-13 23:38:28
249,133,2,2024-08-21 21:05:41
847,169,5,2024-05-07 04:16:00
844,462,2,2024-09-25 09:20:49
621,121,1,2024-06-08 19:36:41
279,170,1,2024-07-09 13:45:41
211,140,4,2024-05-30 23:38:07
205,269,4,2025-01-09 20:45:42
812,123,5,2024-06-16 10:27:17
217,201,4,2024-05-16 23:48:01
293,143,1,2024-05-20 07:09:03
159,34,1,2025-01-02 21:55:41
819,52,5,2024-09-17 06:58:37
89,324,1,2025-01-04 13:03:53
838,50,1,2024-06-19 14:56:06
395,191,5,2024-06-30 04:48:46
380,124,4,2025-01-29 00:45:57
591,475,2,2024-06-12 12:07:46
581,315,5,2024-09-29 18:51:07
581,256,5,2024-03-19 06:54:10
508,268,5,2024-09-13 05:33:03
969,178,2,2024-05-29 12:15:32
740,341,4,2025-01-28 02:33:53
668,428,5,2024-04-12 16:56:49
638,469,2,2024-08-31 10:40:20
53,30,3,2024-12-30 10:52:31
424,427,5,2024-06-18 23:44:15
267,90,3,2025-02-14 22:25:38
335,452,1,2024-07-28 20:06:52
396,65,2,2024-08-23 09:39:58
801,280,2,2024-11-04 04:21:44
655,174,1,2024-09-05 05:49:38
962,357,1,2024-12-06 04:52:33
672,412,3,2024-06-02 03:07:54
665,373,3,2024-03-26 17:32:54
780,130,5,2024-05-11 17:36:56
764,247,2,2024-09-29 22:45:27
552,405,1,2024-10-20 14:29:44
338,188,2,2024-05-22 07:39:46
297,267,4,2024-06-18 01:13:41
859,217,3,2025-03-06 15:47:47
140,309,3,2024-08-29 05:32:33
882,94,2,2024-03-15 09:55:01
951,391,2,2024-07-25 14:12:41
127,485,4,2024-09-23 15:33:36
554,3,4,2024-06-24 16:46:59
650,281,4,2024-05-07 03:48:54
690,466,1,2024-10-13 08:07:44
164,356,5,2024-12-24 13:29:13
397,284,1,2024-04-19 19:42:28
614,68,4,2025-01-28 19:57:16
852,28,5,2024-08-05 08:30:41
854,425,2,2024-05-18 05:28:28
665,412,2,2024-06-14 07:45:43
464,368,4,2025-01-24 15:26:46
810,96,3,2024-05-12 20:24:32
622,333,4,2024-10-17 21:44:44
74,199,1,2024-03-11 16:42:50
138,459,1,2024-08-28 17:15:00
379,404,4,2024-12-10 06:29:13
37,486,2,2024-07-04 19:47:00
773,428,5,2024-09-20 18:21:59
244,152,2,2024-05-18 21:47:22
643,193,1,2024-04-24 07:38:23
806,130,5,2024-12-05 16:50:14
362,222,2,2024-05-27 22:03:04
62,284,5,2024-05-10 19:33:42
39,289,5,2024-09-05 07:52:14
818,4,4,2024-11-21 07:05:56
318,119,4,2024-04-15 19:02:08
128,25,3,2025-01-26 07:01:22
682,307,2,2024-07-02 21:32:43
294,243,2,2024-03-15 09:21:22
220,294,3,2024-03-30 08:09:04
860,80,5,2024-12-22 21:29:14
316,241,5,2024-06-16 00:32:48
805,129,1,2025-03-06 03:48:29
533,395,3,2024-09-17 13:29:28
289,72,1,2024-03-31 22:39:51
589,444,3,2025-02-11 17:51:12
469,59,1,2024-09-22 06:50:52
703,300,2,2024-09-16 13:10:53
391,462,3,2024-07-13 11:07:56
682,107,5,2025-01-21 09:20:33
652,155,2,2024-03-20 11:53:04
757,102,4,2024-04-16 03:45:12
24,420,1,2024-11-28 11:05:49
469,30,2,2024-07-03 04:14:59
285,58,4,2024-03-29 20:37:25
626,351,5,2025-01-17 14:42:52
220,498,3,2024-06-27 00:32:03
679,434,2,2025-01-02 20:27:42
662,38,4,2024-09-24 16:04:45
458,374,1,2024-12-09 14:10:23
123,19,4,2024-12-08 14:15:35
847,416,4,2024-03-23 01:06:02
953,190,3,2024-11-07 17:39:19
463,151,3,2024-07-13 20:19:28
265,142,4,2024-06-25 12:08:01
688,155,3,2025-02-28 11:33:53
189,449,4,2024-08-04 23:49:43
440,189,5,2024-05-06 04:43:29
918,267,5,2024-10-17 16:20:47
176,411,3,2025-01-11 20:59:05
736,333,3,2024-10-20 12:19:40
424,83,2,2024-04-25 22:10:21
150,266,2,2025-01-30 13:17:06
943,68,3,2024-10-02 19:21:30
277,189,4,2024-06-18 12:48:40
261,269,5,2024-11-05 17:18:58
598,129,1,2024-06-17 15:04:23
369,303,1,2024-06-26 09:26:21
124,157,3,2024-11-09 05:40:51
724,13,3,2024-07-24 17:16:18
186,313,3,2024-10-28 16:23:42
314,309,5,2024-05-19 11:18:39
968,164,5,2024-08-01 01:30:58
150,230,2,2025-02-14 20:58:39
989,47,3,2024-03-19 09:09:11
613,249,5,2024-08-22 12:49:09
971,398,5,2024-12-23 09:28:33
213,44,3,2025-02-12 23:16:17
760,243,2,2024-06-05 06:56:04
946,134,4,2024-10-22 23:54:02
346,61,1,2024-09-09 02:29:15
971,385,4,2024-06-29 17:00:21
524,117,3,2025-01-02 05:47:53
975,472,1,2024-03-29 08:00:20
528,260,2,2024-04-17 16:18:44
294,153,3,2024-03-24 20:19:01
862,289,5,2024-12-20 16:27:27
871,228,1,2025-01-21 22:52:07
767,202,4,2024-12-28 09:06:40
290,371,2,2024-09-21 11:10:23
682,385,1,2025-02-02 21:38:54
589,394,4,2024-07-13 16:08:46
80,67,1,2024-08-29 19:17:13
665,335,4,2024-06-08 11:26:27
215,406,2,2024-07-13 21:41:44
233,247,1,2025-02-09 02:21:32
165,215,3,2024-12-11 10:34:35
898,200,5,2024-07-21 06:13:05
637,317,2,2024-12-18 01:11:45
944,270,3,2024-10-04 11:40:16
562,403,2,2024-08-26 19:37:24
989,240,1,2024-04-22 10:47:50
12,143,5,2024-12-22 14:45:11
428,498,2,2024-06-09 08:24:57
327,179,5,2024-03-20 18:15:50
694,136,2,2024-08-09 01:34:46
663,163,4,2024-05-06 02:53:31
771,280,5,2024-04-29 10:31:09
573,79,5,2024-10-03 07:00:47
680,167,3,2025-01-12 16:07:44
420,399,1,2025-01-08 22:43:33
148,364,3,2024-06-17 10:24:34
358,351,1,2024-04-05 15:30:20
242,498,1,2025-01-22 22:41:57
456,379,4,2024-08-13 16:48:24
589,5,1,2024-04-19 08:21:24
974,413,2,2024-06-19 15:30:04
335,301,5,2024-03-26 09:00:17
213,479,5,2025-03-05 21:13:02
955,298,5,2025-02-12 18:09:21
865,202,1,2024-05-26 12:05:50
173,355,1,2024-06-25 11:04:02
38,468,3,2024-12-09 18:46:24
276,243,4,2024-12-25 21:15:02
773,279,5,2024-05-12 20:09:16
452,262,3,2024-03-10 13:37:17
301,326,5,2024-04-22 19:44:59
284,280,5,2024-05-21 08:58:11
747,466,5,2024-12-26 06:41:55
179,195,5,2024-11-26 19:56:11
895,248,4,2024-04-15 20:40:48
541,409,5,2024-04-27 12:46:47
488,60,3,2025-02-25 06:26:32
838,71,5,2024-09-19 08:38:07
580,137,4,2024-05-17 16:47:47
10,171,2,2024-07-31 11:06:07
259,334,5,2024-04-09 06:02:40
558,171,4,2024-10-15 03:17:14
101,172,5,2024-06-23 23:28:57
75,415,4,2024-12-10 22:31:41
181,109,1,2024-11-21 02:42:38
625,209,3,2024-08-08 12:37:48
829,274,5,2025-03-06 02:31:22
585,173,4,2024-09-04 16:07:16
424,202,4,2024-10-05 11:30:24
700,464,2,2024-03-24 18:53:52
440,205,2,2024-12-19 19:27:50
715,439,1,2024-10-11 03:10:35
483,49,4,2024-08-12 01:40:08
604,307,2,2025-02-28 20:53:19
173,446,3,2024-08-15 19:29:18
15,424,4,2024-07-24 00:24:24
486,139,1,2024-03-22 01:38:55
954,115,2,2024-10-03 13:37:15
954,171,5,2024-09-11 18:15:58
349,33,1,2024-05-14 07:03:03
605,455,5,2024-07-29 02:22:31
544,116,5,2024-07-04 03:56:08
636,372,4,2024-08-23 11:59:13
765,106,4,2024-11-28 02:12:44
983,127,3,2024-04-26 14:39:10
100,86,4,2024-12-09 03:30:25
406,75,1,2025-03-09 22:28:44
20,315,3,2024-03-18 15:05:09
927,45,5,2024-12-16 00:42:26
886,330,1,2025-03-04 06:08:37
524,408,2,2024-10-15 06:01:59
422,422,3,2025-01-27 09:51:33
676,339,3,2025-01-29 07:19:09
682,288,2,2024-09-04 02:43:28
506,66,4,2024-10-12 20:43:30
556,382,1,2025-01-19 14:57:33
687,323,1,2024-03-15 19:46:18
223,476,1,2024-07-28 20:47:17
556,300,5,2024-07-28 15:35:25
532,176,2,2024-07-20 04:53:14
647,321,5,2025-01-27 09:15:27
566,102,5,2024-07-12 08:27:27
86,453,3,2024-12-03 07:26:45
792,40,2,2024-12-29 05:00:32
92,17,1,2024-05-11 22:41:21
252,2,4,2024-06-01 12:13:20
641,172,2,2024-11-13 23:36:04
633,102,3,2025-01-04 20:12:50
420,194,5,2024-10-12 19:59:18
531,264,2,2024-08-02 06:43:55
446,347,5,2024-07-21 10:34:51
623,52,3,2024-05-09 08:02:32
57,216,4,2024-07-15 15:37:06
685,79,1,2025-02-06 00:36:14
988,468,3,2024-09-07 07:06:10
